user_id,item_id,interaction
226,58,view
226,57,view
226,90,view
226,45,view
226,21,view
227,52,view
227,52,view
227,44,view
227,64,view
227,69,view
227,28,view
227,51,view
227,79,view
227,67,view
227,56,click
227,1,view
227,58,view
227,1,click
227,37,click
227,89,view
227,61,purchase
227,90,view
227,14,click
227,33,view
227,3,click
228,23,view
228,43,view
228,26,view
228,99,view
228,11,click
228,60,purchase
228,61,view
228,46,view
228,78,view
228,14,purchase
228,97,view
228,12,view
228,39,view
228,29,view
228,31,click
228,89,view
228,97,view
228,10,view
228,41,click
228,3,view
229,52,view
229,28,view
229,96,view
229,98,view
229,69,purchase
229,61,click
229,24,click
229,61,view
229,60,click
229,56,view
229,97,click
229,92,purchase
229,79,view
229,34,purchase
229,69,click
229,26,view
229,39,view
229,90,view
229,72,click
229,21,view
230,90,view
230,62,view
230,42,view
230,73,view
230,90,view
230,51,purchase
230,78,click
230,98,view
230,24,click
230,2,view
230,21,view
230,47,view
230,33,click
230,85,click
230,84,click
230,9,view
230,97,view
230,20,purchase
230,93,view
230,89,view
231,94,view
231,87,purchase
231,26,view
231,64,view
231,95,view
231,97,view
231,4,view
231,90,click
231,99,view
231,71,click
231,55,view
231,11,purchase
231,32,view
231,60,view
231,19,purchase
231,56,view
231,10,view
231,64,view
231,91,purchase
231,43,purchase
232,52,click
232,19,view
232,9,view
232,27,view
232,45,view
232,18,click
232,33,view
232,6,purchase
232,5,click
232,18,purchase
232,65,purchase
232,61,view
232,25,click
232,55,view
232,82,click
232,95,purchase
232,18,click
232,16,click
232,38,click
232,78,view
233,63,click
233,32,view
233,16,view
233,16,view
233,64,purchase
233,13,click
233,5,view
233,3,view
233,86,view
233,9,view
233,50,view
233,91,view
233,17,view
233,46,purchase
233,14,click
233,94,view
233,61,view
233,54,click
233,77,view
233,98,view
234,61,click
234,81,view
234,100,view
234,52,view
234,50,view
234,86,view
234,8,click
234,81,view
234,77,click
234,41,view
234,7,click
234,69,view
234,30,view
234,89,view
234,85,view
234,16,view
234,77,click
234,47,click
234,43,purchase
234,36,view
235,31,view
235,5,view
235,87,purchase
235,67,view
235,35,view
235,67,view
235,82,click
235,60,view
235,65,view
235,92,click
235,19,click
235,43,purchase
235,41,view
235,90,click
235,97,view
235,33,view
235,78,view
235,14,view
235,83,view
235,4,view
236,95,click
236,53,view
236,60,view
236,74,view
236,37,view
236,70,purchase
236,61,purchase
236,50,view
236,1,view
236,22,view
236,66,view
236,48,view
236,81,purchase
236,60,view
236,68,purchase
236,9,click
236,80,click
236,85,view
236,19,view
236,14,view
237,44,view
237,90,click
237,51,view
237,41,view
237,61,view
237,65,view
237,76,view
237,92,view
237,42,click
237,86,purchase
237,18,click
237,80,view
237,72,view
237,43,click
237,57,purchase
237,50,view
237,55,click
237,13,click
237,62,view
237,22,view
238,48,purchase
238,35,view
238,83,view
238,46,click
238,13,purchase
238,70,view
238,25,view
238,47,purchase
238,46,view
238,46,purchase
238,21,view
238,19,view
238,33,view
238,3,purchase
238,99,view
238,70,view
238,87,view
238,16,click
238,69,purchase
238,77,view
239,69,view
239,92,view
239,18,view
239,99,view
239,60,view
239,89,view
239,59,view
239,97,view
239,63,view
239,17,view
239,71,click
239,99,click
239,35,view
239,44,view
239,25,view
239,84,view
239,4,view
239,63,view
239,3,view
239,62,click
240,78,view
240,35,view
240,35,view
240,56,click
240,51,click
240,18,view
240,36,view
240,42,view
240,15,click
240,83,view
240,66,view
240,55,view
240,95,view
240,56,view
240,6,view
240,74,view
240,68,view
240,7,view
240,64,view
240,41,view
241,17,view
241,93,view
241,52,view
241,6,view
241,11,view
241,88,click
241,31,view
241,35,view
241,18,view
241,62,view
241,27,click
241,45,view
241,28,click
241,9,view
241,21,click
241,97,view
241,55,click
241,44,view
241,93,view
241,25,click
242,92,view
242,56,view
242,67,view
242,7,view
242,96,click
242,26,view
242,93,view
242,97,view
242,95,view
242,20,view
242,81,view
242,1,view
242,40,view
242,14,click
242,87,view
242,79,view
242,55,view
242,77,view
242,70,click
242,24,view
243,10,view
243,41,view
243,56,view
243,30,purchase
243,74,purchase
243,29,view
243,19,view
243,79,view
243,38,click
243,80,view
243,92,purchase
243,43,view
243,71,view
243,24,view
243,68,click
243,44,view
243,93,view
243,29,view
243,26,view
243,94,view
244,30,view
244,43,purchase
244,49,purchase
244,41,click
244,79,click
244,69,view
244,91,view
244,32,view
244,10,view
244,93,view
244,54,view
244,95,view
244,86,purchase
244,11,view
244,41,purchase
244,3,view
244,68,view
244,84,click
244,82,view
244,93,purchase
245,23,view
245,48,click
245,2,view
245,27,view
245,78,view
245,13,view
245,72,view
245,31,view
245,21,view
245,23,click
245,20,view
245,52,click
245,34,click
245,61,click
245,71,click
245,82,view
245,93,click
245,21,view
245,82,view
245,10,view
246,7,purchase
246,64,purchase
246,26,click
246,33,view
246,47,view
246,65,click
246,83,view
246,32,purchase
246,63,click
246,1,view
246,8,view
246,89,view
246,39,view
246,52,view
246,47,view
246,56,view
246,59,view
246,16,view
246,87,view
246,34,click
247,66,view
247,87,view
247,58,view
247,79,view
247,42,view
247,87,view
247,60,view
247,36,click
247,36,view
247,97,view
247,70,view
247,68,view
247,77,view
247,93,purchase
247,75,view
247,3,view
247,60,view
247,65,view
247,90,purchase
247,14,view
248,68,purchase
248,10,view
248,100,click
248,50,view
248,16,click
248,42,view
248,22,view
248,66,click
248,19,view
248,25,click
248,23,view
248,11,purchase
248,68,view
248,96,view
248,90,click
248,100,view
248,9,view
248,5,view
248,52,view
248,5,view
249,9,view
249,27,view
249,61,view
249,6,view
249,5,view
249,63,view
249,59,view
249,89,view
249,50,click
249,48,view
249,51,view
249,74,click
249,70,view
249,16,view
249,19,view
249,95,click
249,81,view
249,54,view
249,19,view
249,93,view
250,68,view
250,26,view
250,55,view
250,57,view
250,8,view
250,85,view
250,47,view
250,83,view
250,10,view
250,33,view
250,17,purchase
250,10,view
250,70,view
250,37,view
250,90,view
250,80,click
250,77,view
250,88,view
250,96,view
250,35,purchase
251,37,view
251,90,view
251,64,purchase
251,89,view
251,10,click
251,7,click
251,37,click
251,12,view
251,84,view
251,83,view
251,12,click
251,61,click
251,54,view
251,35,view
251,90,view
251,59,view
251,86,view
251,52,view
251,21,view
251,93,view
252,96,view
252,59,purchase
252,62,view
252,18,view
252,56,view
252,13,view
252,15,view
252,37,view
252,3,purchase
252,52,click
252,28,purchase
252,18,view
252,36,view
252,26,view
252,17,purchase
252,57,view
252,56,view
252,59,click
252,48,view
252,83,view
253,39,view
253,48,click
253,54,click
253,75,view
253,74,click
253,100,click
253,83,view
253,17,view
253,97,view
253,88,purchase
253,16,click
253,6,view
253,11,view
253,61,view
253,13,click
253,85,purchase
253,50,click
253,88,view
253,12,click
253,40,view
254,50,click
254,9,view
254,86,view
254,76,view
254,22,view
254,19,click
254,67,view
254,82,view
254,58,view
254,87,view
254,89,click
254,63,view
254,89,view
254,72,view
254,37,view
254,83,view
254,24,purchase
254,100,purchase
254,62,view
254,69,click
255,42,click
255,4,purchase
255,75,view
255,85,click
255,48,view
255,91,view
255,90,purchase
255,31,view
255,6,view
255,71,view
255,53,click
255,43,click
255,74,view
255,12,click
255,19,view
255,53,view
255,59,view
255,64,click
255,16,view
255,6,view
256,4,click
256,38,purchase
256,81,view
256,86,view
256,93,view
256,30,view
256,82,view
256,30,view
256,11,view
256,99,view
256,18,view
256,88,view
256,12,click
256,31,view
256,44,click
256,77,view
256,51,purchase
256,6,purchase
256,83,click
256,9,view
257,36,view
257,93,click
257,63,view
257,54,purchase
257,45,click
257,14,view
257,6,view
257,53,view
257,38,view
257,68,purchase
257,47,click
257,91,view
257,52,click
257,8,view
257,80,click
257,96,view
257,14,view
257,26,view
257,58,view
257,51,view
258,77,view
258,1,view
258,54,view
258,8,view
258,32,purchase
258,78,view
258,100,view
258,91,view
258,79,view
258,45,view
258,25,view
258,44,view
258,46,purchase
258,48,view
258,80,view
258,79,view
258,55,purchase
258,56,view
258,57,view
258,88,purchase
259,8,click
259,45,purchase
259,54,click
259,59,purchase
259,53,view
259,27,view
259,6,view
259,44,view
259,12,view
259,64,click
259,93,view
259,22,view
259,47,view
259,45,view
259,9,view
259,36,click
259,44,view
259,72,view
259,78,purchase
259,36,click
260,81,view
260,93,click
260,1,purchase
260,68,view
260,33,view
260,3,view
260,79,view
260,80,purchase
260,93,view
260,6,view
260,60,purchase
260,81,view
260,50,view
260,71,view
260,69,view
260,57,view
260,99,view
260,69,view
260,76,view
260,85,view
261,71,view
261,8,view
261,4,view
261,21,view
261,15,view
261,49,view
261,37,view
261,47,view
261,14,click
261,84,click
261,97,view
261,69,view
261,88,view
261,7,view
261,80,click
261,46,click
261,93,view
261,15,purchase
261,49,view
261,14,purchase
262,80,view
262,63,view
262,87,click
262,53,view
262,73,view
262,52,view
262,7,view
262,4,click
262,75,view
262,92,view
262,94,view
262,2,view
262,21,view
262,82,view
262,9,view
262,26,view
262,3,click
262,95,view
262,63,view
262,34,click
263,69,view
263,3,click
263,3,click
263,88,purchase
263,59,view
263,75,view
263,9,view
263,65,view
263,26,view
263,26,click
263,10,click
263,89,view
263,15,view
263,56,view
263,20,view
263,87,purchase
263,1,view
263,19,view
263,72,purchase
263,26,view
264,15,view
264,1,click
264,92,view
264,18,view
264,34,click
264,89,click
264,72,view
264,22,click
264,38,view
264,35,click
264,67,purchase
264,91,view
264,90,click
264,77,view
264,4,view
264,57,view
264,37,purchase
264,1,click
264,12,view
264,44,view
265,44,view
265,34,view
265,4,view
265,90,view
265,66,view
265,6,view
265,53,view
265,8,purchase
265,67,click
265,15,view
265,82,click
265,28,view
265,47,view
265,66,view
265,55,view
265,74,view
265,81,view
265,87,view
265,77,purchase
265,48,view
266,54,view
266,83,view
266,86,view
266,39,view
266,44,view
266,97,view
266,28,view
266,81,view
266,71,view
266,84,view
266,81,purchase
266,10,view
266,57,view
266,37,purchase
266,64,view
266,94,view
266,98,view
266,98,view
266,99,click
266,72,view
267,44,view
267,37,purchase
267,36,view
267,21,click
267,97,purchase
267,44,click
267,49,view
267,24,view
267,11,view
267,72,click
267,72,view
267,72,view
267,78,view
267,43,view
267,85,view
267,35,view
267,15,view
267,76,view
267,52,click
267,69,view
268,47,click
268,44,view
268,81,view
268,91,view
268,67,view
268,63,view
268,48,click
268,94,view
268,92,view
268,26,view
268,21,click
268,77,view
268,9,view
268,85,click
268,59,view
268,12,view
268,6,view
268,90,view
268,46,click
268,44,view
269,94,click
269,26,view
269,29,view
269,8,view
269,35,view
269,99,view
269,5,purchase
269,32,view
269,96,view
269,20,view
269,66,view
269,82,view
269,93,click
269,44,view
269,50,view
269,72,click
269,14,click
269,40,view
269,80,view
269,80,view
270,78,view
270,33,view
270,20,view
270,36,view
270,67,view
270,24,purchase
270,88,view
270,54,view
270,80,view
270,45,view
270,88,view
270,51,view
270,27,view
270,18,purchase
270,64,view
270,30,click
270,41,view
270,34,view
270,25,view
270,100,click
271,19,view
271,32,view
271,37,view
271,13,view
271,9,purchase
271,78,view
271,37,view
271,92,view
271,94,view
271,26,click
271,46,click
271,85,view
271,3,view
271,29,view
271,35,click
271,76,view
271,5,purchase
271,59,view
271,47,view
271,13,click
272,89,view
272,62,view
272,44,view
272,6,view
272,15,view
272,64,view
272,34,view
272,56,view
272,9,view
272,72,view
272,87,view
272,76,view
272,13,view
272,4,click
272,48,view
272,30,view
272,12,view
272,26,view
272,55,click
272,14,click
273,95,view
273,61,click
273,13,view
273,89,view
273,37,view
273,38,click
273,87,view
273,89,view
273,60,view
273,13,view
273,98,view
273,38,view
273,52,view
273,61,view
273,97,view
273,79,purchase
273,57,click
273,22,click
273,45,click
273,86,click
274,13,view
274,84,view
274,62,click
274,24,click
274,38,view
274,68,view
274,86,click
274,50,view
274,15,view
274,73,view
274,53,view
274,85,view
274,38,view
274,87,view
274,93,view
274,54,view
274,20,view
274,100,view
274,77,view
274,28,view
275,73,view
275,80,view
275,31,view
275,95,view
275,44,view
275,17,view
275,29,view
275,4,view
275,16,view
275,53,view
275,17,view
275,52,purchase
275,37,view
275,76,click
275,79,view
275,17,view
275,20,view
275,69,view
275,78,view
275,83,view
276,13,view
276,70,view
276,97,view
276,99,view
276,51,click
276,92,view
276,84,view
276,91,view
276,68,click
276,62,purchase
276,71,view
276,26,view
276,19,click
276,20,view
276,50,view
276,81,click
276,12,view
276,96,view
276,21,purchase
276,66,view
277,9,view
277,26,view
277,92,purchase
277,34,purchase
277,48,view
277,54,view
277,15,purchase
277,18,purchase
277,23,view
277,87,view
277,15,click
277,64,click
277,80,view
277,70,view
277,13,purchase
277,9,click
277,81,click
277,37,view
277,64,click
277,34,click
278,23,view
278,97,view
278,87,click
278,45,view
278,65,view
278,5,view
278,5,click
278,21,view
278,18,view
278,10,click
278,85,click
278,60,purchase
278,23,view
278,34,view
278,28,view
278,39,click
278,70,view
278,24,view
278,65,view
278,60,purchase
279,93,click
279,47,view
279,65,view
279,88,view
279,19,view
279,55,click
279,2,view
279,94,view
279,45,purchase
279,38,purchase
279,10,view
279,90,click
279,20,view
279,68,click
279,23,view
279,10,click
279,97,click
279,55,view
279,29,view
279,60,view
280,69,view
280,21,click
280,3,view
280,62,view
280,2,view
280,42,view
280,42,click
280,68,view
280,75,view
280,47,view
280,49,view
280,34,purchase
280,18,purchase
280,78,view
280,60,view
280,42,click
280,72,view
280,53,view
280,5,view
280,62,view
281,20,view
281,90,view
281,48,view
281,48,view
281,73,view
281,26,view
281,34,view
281,13,view
281,77,purchase
281,47,view
281,63,purchase
281,28,view
281,6,view
281,12,view
281,48,view
281,97,view
281,15,view
281,14,click
281,78,purchase
281,67,view
282,19,view
282,54,purchase
282,33,view
282,99,view
282,75,view
282,24,view
282,70,click
282,44,view
282,99,view
282,77,view
282,54,view
282,43,view
282,70,view
282,91,click
282,3,view
282,28,view
282,67,click
282,40,view
282,11,view
282,27,view
283,13,click
283,47,click
283,21,view
283,31,view
283,37,view
283,89,click
283,60,view
283,95,click
283,29,click
283,90,view
283,83,purchase
283,87,click
283,59,view
283,79,view
283,17,view
283,11,view
283,69,view
283,14,view
283,72,view
283,16,view
284,56,view
284,100,view
284,17,view
284,70,click
284,100,purchase
284,62,view
284,10,click
284,29,view
284,44,view
284,100,click
284,13,view
284,82,view
284,80,purchase
284,57,view
284,70,click
284,48,view
284,33,view
284,31,view
284,91,view
284,62,view
285,26,view
285,22,view
285,68,view
285,38,click
285,1,view
285,52,view
285,56,click
285,8,view
285,27,view
285,91,click
285,66,purchase
285,3,view
285,81,purchase
285,7,view
285,38,click
285,47,click
285,43,view
285,57,view
285,93,view
285,70,view
286,43,view
286,93,click
286,9,click
286,90,view
286,91,click
286,1,view
286,16,view
286,75,view
286,55,view
286,28,click
286,73,click
286,22,click
286,49,view
286,39,click
286,38,click
286,24,view
286,83,click
286,66,click
286,32,view
286,92,click
287,40,click
287,77,click
287,79,view
287,43,view
287,91,click
287,100,view
287,27,purchase
287,39,view
287,90,view
287,7,purchase
287,67,view
287,71,view
287,95,view
287,91,view
287,27,view
287,4,view
287,48,view
287,3,view
287,28,view
287,31,view
288,86,view
288,21,view
288,87,view
288,89,click
288,20,click
288,7,view
288,93,view
288,2,view
288,6,view
288,5,view
288,98,view
288,49,purchase
288,25,click
288,59,view
288,58,view
288,5,click
288,43,click
288,75,purchase
288,45,view
288,84,view
289,54,click
289,6,view
289,78,view
289,84,view
289,44,purchase
289,26,view
289,14,view
289,36,click
289,86,view
289,91,view
289,60,view
289,31,click
289,81,purchase
289,90,view
289,65,view
289,90,click
289,9,click
289,45,purchase
289,23,view
289,72,view
290,97,view
290,80,view
290,7,click
290,9,view
290,47,view
290,92,view
290,77,click
290,54,view
290,81,view
290,16,view
290,100,view
290,88,click
290,45,view
290,69,view
290,2,view
290,21,view
290,82,purchase
290,12,view
290,38,view
290,78,view
291,67,view
291,31,purchase
291,48,view
291,81,view
291,75,view
291,29,click
291,81,view
291,13,view
291,64,view
291,53,view
291,77,click
291,28,view
291,57,purchase
291,87,purchase
291,52,view
291,35,view
291,33,view
291,73,view
291,9,view
291,67,view
292,36,view
292,92,view
292,82,view
292,5,view
292,86,view
292,76,purchase
292,47,click
292,91,click
292,30,purchase
292,5,click
292,42,view
292,5,click
292,58,click
292,8,view
292,12,view
292,62,click
292,90,view
292,90,click
292,65,click
292,1,view
293,2,view
293,44,view
293,22,click
293,47,click
293,10,view
293,62,view
293,6,view
293,43,view
293,18,view
293,60,view
293,68,view
293,40,view
293,66,view
293,18,view
293,87,view
293,21,view
293,13,purchase
293,68,click
293,34,view
293,41,click
294,50,view
294,52,view
294,8,view
294,88,view
294,27,purchase
294,81,click
294,62,purchase
294,24,view
294,21,view
294,48,purchase
294,3,view
294,19,view
294,86,view
294,68,view
294,19,click
294,66,view
294,75,purchase
294,74,view
294,3,purchase
294,42,view
295,50,click
295,88,view
295,74,view
295,23,view
295,21,view
295,35,view
295,7,view
295,37,view
295,8,purchase
295,48,view
295,24,view
295,53,view
295,67,click
295,21,view
295,36,view
295,88,view
295,78,view
295,44,view
295,60,view
295,83,view
296,83,view
296,26,view
296,100,view
296,47,view
296,27,view
296,50,view
296,13,view
296,14,click
296,13,purchase
296,90,view
296,78,view
296,1,click
296,35,view
296,13,view
296,78,view
296,3,purchase
296,68,click
296,1,click
296,33,view
296,52,view
297,27,view
297,86,purchase
297,76,view
297,10,view
297,18,view
297,17,view
297,58,view
297,6,view
297,36,view
297,25,click
297,14,view
297,74,click
297,5,view
297,69,purchase
297,88,view
297,26,view
297,60,view
297,75,click
297,64,click
297,6,view
298,80,view
298,73,view
298,72,view
298,76,click
298,89,click
298,63,view
298,54,view
298,77,purchase
298,76,view
298,4,view
298,44,view
298,76,view
298,62,purchase
298,16,view
298,53,purchase
298,9,purchase
298,41,click
298,75,view
298,55,view
298,53,purchase
299,99,view
299,34,view
299,19,view
299,82,view
299,100,view
299,44,view
299,20,purchase
299,92,view
299,36,view
299,72,view
299,17,view
299,84,view
299,66,view
299,9,view
299,38,click
299,5,view
299,36,view
299,73,view
299,4,view
299,89,view
300,74,view
300,7,view
300,68,view
300,57,view
300,14,view
300,96,click
300,37,view
300,76,view
300,90,view
300,100,view
300,93,click
300,16,purchase
300,29,click
300,18,view
300,16,view
300,2,view
300,28,view
300,22,view
300,13,click
300,86,view
301,80,click
301,58,view
301,63,view
301,65,click
301,55,view
301,92,view
301,86,view
301,12,view
301,47,purchase
301,21,view
301,72,view
301,70,view
301,33,view
301,6,click
301,37,view
301,8,view
301,13,view
301,92,view
301,57,view
301,32,view
302,77,view
302,92,view
302,33,click
302,30,view
302,34,view
302,86,purchase
302,40,click
302,13,click
302,39,view
302,87,view
302,12,view
302,18,click
302,82,click
302,16,purchase
302,93,view
302,28,click
302,36,view
302,78,view
302,57,view
302,67,click
303,54,view
303,62,view
303,56,view
303,80,view
303,83,view
303,58,purchase
303,22,purchase
303,15,view
303,32,view
303,40,view
303,57,view
303,99,view
303,98,purchase
303,41,click
303,36,click
303,33,purchase
303,82,view
303,87,view
303,30,view
303,80,click
304,45,view
304,12,view
304,56,click
304,13,view
304,79,view
304,68,view
304,28,view
304,94,view
304,47,view
304,92,view
304,75,click
304,61,click
304,41,view
304,82,view
304,6,click
304,24,view
304,28,click
304,66,click
304,69,view
304,74,purchase
305,2,purchase
305,37,click
305,98,view
305,86,purchase
305,87,view
305,24,view
305,92,view
305,17,click
305,48,view
305,47,view
305,64,click
305,35,view
305,42,view
305,70,view
305,81,view
305,57,purchase
305,61,view
305,55,click
305,37,purchase
305,27,view
306,31,view
306,81,view
306,68,click
306,75,click
306,81,purchase
306,59,view
306,31,view
306,56,view
306,21,purchase
306,10,view
306,8,purchase
306,60,view
306,34,view
306,16,purchase
306,87,view
306,22,view
306,27,click
306,97,purchase
306,83,click
306,97,click
307,8,view
307,81,view
307,67,view
307,95,click
307,59,view
307,35,view
307,51,purchase
307,80,click
307,51,purchase
307,20,view
307,34,view
307,54,view
307,17,view
307,18,view
307,53,view
307,91,view
307,13,view
307,84,click
307,66,click
307,19,purchase
308,54,view
308,4,purchase
308,55,view
308,34,view
308,3,view
308,2,view
308,25,view
308,24,view
308,14,view
308,6,click
308,18,view
308,62,view
308,40,view
308,32,view
308,73,purchase
308,52,view
308,74,view
308,49,view
308,82,purchase
308,98,view
309,23,view
309,54,view
309,52,view
309,35,view
309,33,view
309,45,view
309,87,view
309,78,view
309,18,click
309,59,view
309,40,view
309,2,view
309,39,view
309,13,view
309,66,click
309,28,view
309,82,view
309,41,view
309,41,view
309,4,view
310,88,view
310,56,view
310,7,view
310,54,purchase
310,69,view
310,93,view
310,32,click
310,27,click
310,52,view
310,18,view
310,53,view
310,52,view
310,28,view
310,16,view
310,73,click
310,52,click
310,82,view
310,48,view
310,49,view
310,1,view
311,8,view
311,66,view
311,73,view
311,70,view
311,51,view
311,50,view
311,75,view
311,40,view
311,39,view
311,17,view
311,39,view
311,51,view
311,64,view
311,13,view
311,65,view
311,8,view
311,85,purchase
311,53,purchase
311,27,view
311,50,view
312,99,view
312,51,view
312,69,purchase
312,72,click
312,88,view
312,52,purchase
312,38,view
312,7,view
312,77,purchase
312,29,view
312,84,view
312,79,view
312,3,view
312,93,view
312,86,view
312,2,click
312,50,view
312,20,view
312,37,view
312,47,view
313,6,purchase
313,44,click
313,18,view
313,25,view
313,44,view
313,95,view
313,36,click
313,25,purchase
313,84,click
313,27,purchase
313,66,view
313,97,purchase
313,44,view
313,60,view
313,56,click
313,75,view
313,81,view
313,71,view
313,45,purchase
313,70,view
314,63,purchase
314,90,view
314,62,click
314,91,view
314,69,click
314,27,view
314,91,view
314,21,view
314,92,view
314,58,view
314,81,click
314,25,view
314,89,click
314,6,view
314,30,view
314,87,view
314,6,click
314,12,view
314,53,purchase
314,36,view
315,92,view
315,7,click
315,11,click
315,67,view
315,66,click
315,41,purchase
315,44,view
315,13,view
315,12,view
315,85,view
315,53,click
315,24,view
315,33,view
315,54,click
315,78,purchase
315,49,click
315,60,view
315,90,click
315,79,view
315,18,click
316,13,view
316,2,view
316,25,view
316,6,click
316,87,click
316,38,click
316,41,view
316,36,purchase
316,98,click
316,78,purchase
316,14,view
316,68,view
316,84,view
316,40,view
316,25,view
316,26,click
316,38,view
316,94,view
316,19,purchase
316,33,view
317,38,view
317,28,view
317,38,click
317,21,view
317,97,view
317,15,view
317,43,view
317,14,view
317,4,click
317,12,view
317,35,click
317,86,click
317,21,view
317,85,purchase
317,60,view
317,5,view
317,18,view
317,98,click
317,41,view
317,24,view
318,97,purchase
318,57,view
318,59,view
318,75,view
318,23,view
318,43,view
318,47,click
318,20,purchase
318,65,view
318,24,view
318,45,view
318,26,view
318,36,view
318,35,view
318,35,view
318,94,view
318,38,view
318,59,click
318,4,click
318,100,click
319,80,view
319,11,purchase
319,86,view
319,24,view
319,26,view
319,39,click
319,59,click
319,98,view
319,94,click
319,27,view
319,46,view
319,25,view
319,12,purchase
319,39,purchase
319,94,view
319,77,view
319,41,view
319,63,view
319,14,view
319,72,purchase
320,54,view
320,33,view
320,19,view
320,50,view
320,46,click
320,83,view
320,54,view
320,81,view
320,19,view
320,19,click
320,7,click
320,43,view
320,58,click
320,76,view
320,26,view
320,51,view
320,84,view
320,3,view
320,79,view
320,98,view
321,23,view
321,68,view
321,57,view
321,60,click
321,85,view
321,55,view
321,63,view
321,55,click
321,49,view
321,73,click
321,97,view
321,56,view
321,70,click
321,26,purchase
321,15,view
321,38,view
321,85,view
321,82,click
321,62,view
321,30,view
322,85,view
322,15,view
322,29,view
322,60,view
322,18,view
322,37,click
322,12,view
322,84,view
322,58,view
322,63,view
322,9,view
322,55,view
322,19,view
322,91,view
322,100,view
322,27,click
322,33,view
322,96,view
322,40,purchase
322,58,purchase
323,86,view
323,9,view
323,63,view
323,22,view
323,66,view
323,38,view
323,100,purchase
323,46,view
323,92,purchase
323,48,view
323,31,view
323,71,click
323,2,view
323,45,view
323,44,view
323,38,view
323,94,click
323,51,view
323,58,view
323,6,view
324,86,view
324,100,view
324,36,view
324,9,view
324,77,view
324,32,view
324,95,click
324,47,view
324,55,view
324,63,view
324,9,view
324,92,view
324,88,view
324,64,purchase
324,35,view
324,39,view
324,88,purchase
324,15,view
324,17,click
324,86,view
325,12,view
325,46,view
325,79,view
325,69,view
325,92,view
325,54,click
325,41,click
325,43,view
325,93,view
325,57,purchase
325,28,view
325,22,click
325,19,view
325,59,view
325,34,view
325,74,click
325,7,view
325,52,view
325,79,view
325,26,click
326,90,click
326,17,click
326,2,click
326,27,view
326,48,view
326,9,view
326,71,purchase
326,27,click
326,81,view
326,43,click
326,92,click
326,84,view
326,40,view
326,25,view
326,13,view
326,86,purchase
326,86,view
326,8,view
326,18,view
326,60,click
327,2,purchase
327,14,click
327,56,purchase
327,92,click
327,89,view
327,36,view
327,1,view
327,62,view
327,69,click
327,34,click
327,80,view
327,47,view
327,50,click
327,56,view
327,78,purchase
327,4,view
327,32,purchase
327,65,view
327,20,click
327,88,view
328,92,click
328,65,view
328,68,view
328,16,click
328,23,view
328,89,click
328,13,click
328,11,view
328,17,view
328,62,view
328,97,view
328,8,view
328,83,view
328,60,click
328,41,view
328,86,click
328,74,view
328,29,view
328,17,view
328,53,view
329,19,view
329,17,view
329,85,view
329,64,view
329,19,view
329,81,view
329,70,view
329,59,purchase
329,5,view
329,76,click
329,48,view
329,15,click
329,20,click
329,42,view
329,34,view
329,3,view
329,75,click
329,42,view
329,73,view
329,21,click
330,29,click
330,61,view
330,40,view
330,65,view
330,54,view
330,46,view
330,22,view
330,70,view
330,11,purchase
330,39,view
330,31,view
330,80,click
330,66,click
330,11,click
330,35,view
330,37,click
330,75,view
330,95,click
330,72,click
330,98,view
331,51,purchase
331,9,view
331,25,view
331,59,view
331,38,view
331,14,view
331,15,view
331,46,click
331,9,view
331,14,view
331,15,view
331,34,view
331,96,click
331,69,view
331,20,view
331,7,click
331,2,purchase
331,31,view
331,41,click
331,75,click
332,64,view
332,5,click
332,96,view
332,19,view
332,34,view
332,76,view
332,17,view
332,82,view
332,45,view
332,56,view
332,58,click
332,81,purchase
332,98,purchase
332,85,view
332,44,view
332,14,purchase
332,18,view
332,52,view
332,20,view
332,44,click
333,68,view
333,13,view
333,61,view
333,98,click
333,88,view
333,33,view
333,74,view
333,19,purchase
333,19,view
333,41,view
333,52,view
333,4,view
333,87,view
333,61,view
333,75,view
333,60,view
333,82,view
333,82,view
333,50,view
333,15,click
334,30,view
334,31,view
334,77,view
334,35,purchase
334,97,view
334,100,click
334,55,view
334,40,click
334,32,purchase
334,2,purchase
334,92,click
334,36,view
334,42,view
334,9,view
334,75,view
334,67,click
334,35,purchase
334,75,view
334,62,click
334,25,view
335,25,click
335,92,purchase
335,69,click
335,34,click
335,18,view
335,5,view
335,75,click
335,96,view
335,50,view
335,55,click
335,86,view
335,22,view
335,81,view
335,96,view
335,52,view
335,78,view
335,70,click
335,21,click
335,61,view
335,95,view
336,4,view
336,58,click
336,69,click
336,91,view
336,15,view
336,7,view
336,15,view
336,39,view
336,83,purchase
336,81,view
336,63,view
336,79,view
336,87,click
336,3,purchase
336,20,view
336,86,purchase
336,79,view
336,21,purchase
336,29,purchase
336,10,view
337,23,click
337,95,view
337,67,view
337,2,click
337,79,view
337,70,click
337,44,view
337,39,view
337,26,click
337,22,view
337,14,view
337,44,purchase
337,91,purchase
337,42,view
337,63,view
337,34,view
337,37,view
337,79,view
337,97,view
337,93,view
338,5,click
338,74,view
338,97,purchase
338,5,view
338,17,click
338,81,view
338,22,view
338,15,view
338,25,view
338,66,view
338,32,view
338,44,view
338,90,view
338,15,view
338,36,view
338,71,view
338,91,view
338,35,view
338,46,view
338,87,view
339,3,view
339,28,click
339,7,click
339,14,view
339,67,view
339,88,click
339,8,view
339,51,purchase
